Pathway,Pathway_ID,Community_ID,Community_Size,Overlap_Size,Pathway_Coverage_%,Community_Coverage_%,P_Value,Overlapping_Genes
C0013604,447,333,33,1,4.0,3.0303030303030303,0.037596335663457506,6778
C0013604,447,180,35,1,4.0,2.857142857142857,0.03983074163544316,6863
C0013604,447,492,39,1,4.0,2.564102564102564,0.04428462252949388,3630
C0013604,447,292,42,1,4.0,2.380952380952381,0.04761201037382968,81693
C0019829,448,137,15,1,5.555555555555555,6.666666666666667,0.01245601188258128,54658
C0019829,448,338,24,1,5.555555555555555,4.166666666666666,0.019859130143332907,3440
C0019829,448,313,27,1,5.555555555555555,3.7037037037037033,0.022315166449602363,2950
C0019829,448,362,30,1,5.555555555555555,3.3333333333333335,0.024765389519835382,1440
C0019829,448,69,35,1,5.555555555555555,2.857142857142857,0.028836211500272352,8320
C0019829,448,43,42,1,5.555555555555555,2.380952380952381,0.034508408072384124,5966
C0019829,448,501,53,1,5.555555555555555,1.8867924528301887,0.04335868611244852,2625
C0019829,448,226,58,1,5.555555555555555,1.7241379310344827,0.04735616025585261,4792
C0019829,448,89,59,1,5.555555555555555,1.694915254237288,0.048153759637935264,200942
C0005944,449,492,39,2,18.181818181818183,5.128205128205128,0.00017361245527080659,"4036, 2638"
C0005944,449,381,11,1,9.090909090909092,9.090909090909092,0.005600022590609272,2099
C0005944,449,388,21,1,9.090909090909092,4.761904761904762,0.010666196673580784,3778
C0005944,449,432,21,1,9.090909090909092,4.761904761904762,0.010666196673580784,80169
C0005944,449,47,39,1,9.090909090909092,2.564102564102564,0.019726218566256292,3479
C0005944,449,54,61,1,9.090909090909092,1.639344262295082,0.03069711949191655,1717
C0005944,449,428,85,1,9.090909090909092,1.1764705882352942,0.04253797787998191,1593
C0005944,449,285,96,1,9.090909090909092,1.0416666666666665,0.047920962904237245,4313
C0005941,450,164,36,2,8.0,5.555555555555555,0.0007940303135870564,"57560, 7547"
C0005941,450,111,19,1,4.0,5.263157894736842,0.02181513971757643,11127
C0005941,450,175,20,1,4.0,5.0,0.02295055718935007,286
C0005941,450,324,24,1,4.0,4.166666666666666,0.027479587929055787,285590
C0005941,450,331,35,1,4.0,2.857142857142857,0.03983074163544316,25836
C0005941,450,47,39,1,4.0,2.564102564102564,0.04428462252949388,3481
C0005941,450,492,39,1,4.0,2.564102564102564,0.04428462252949388,9270
C0005941,450,16,41,1,4.0,2.4390243902439024,0.04650411871031217,3237
C0005941,450,375,309,2,8.0,0.6472491909385114,0.049478887621107165,"1146, 5125"
C0042514,451,141,147,2,20.0,1.3605442176870748,0.0020051132138138527,"6331, 3759"
C0042514,451,216,18,1,10.0,5.555555555555555,0.00832038139181558,845
C0042514,451,227,20,1,10.0,5.0,0.009241011341174665,4000
C0042514,451,460,31,1,10.0,3.225806451612903,0.014290740584145057,7139
C0042514,451,135,36,1,10.0,2.7777777777777777,0.01657840498822985,4846
C0042514,451,369,59,1,10.0,1.694915254237288,0.027040238833427755,4879
C0042514,451,143,96,1,10.0,1.0416666666666665,0.043660108512311765,6262
C0013421,452,104,19,1,7.142857142857142,5.263157894736842,0.012272615441127647,84947
C0013421,452,272,24,1,7.142857142857142,4.166666666666666,0.015478924977229937,8575
C0013421,452,190,28,1,7.142857142857142,3.571428571428571,0.01803701110332809,60
C0013421,452,148,36,1,7.142857142857142,2.7777777777777777,0.023134677896685333,6342
C0013421,452,251,41,1,7.142857142857142,2.4390243902439024,0.026308229435767525,1861
C0013421,452,269,45,1,7.142857142857142,2.2222222222222223,0.02884017484945256,25792
C0013421,452,54,61,1,7.142857142857142,1.639344262295082,0.03890694457652614,478
C0013421,452,253,61,1,7.142857142857142,1.639344262295082,0.03890694457652614,2643
C0013421,452,347,66,1,7.142857142857142,1.5151515151515151,0.04203288348286697,1565
C0013421,452,194,70,1,7.142857142857142,1.4285714285714286,0.04452683435464987,55145
C1168401,453,153,65,2,8.0,3.076923076923077,0.002568153814964885,"3202, 3236"
C1168401,453,423,99,2,8.0,2.0202020202020203,0.005846923723552318,"841, 8795"
C1168401,453,448,10,1,4.0,10.0,0.011539221886176669,1956
C1168401,453,37,20,1,4.0,5.0,0.02295055718935007,5728
C1168401,453,471,22,1,4.0,4.545454545454546,0.025217597688196872,282617
C1168401,453,177,26,1,4.0,3.8461538461538463,0.02973653869455829,7157
C1168401,453,438,32,1,4.0,3.125,0.036477261635159186,1244
C1168401,453,100,40,1,4.0,2.5,0.04539498987017434,8900
C1168401,453,16,41,1,4.0,2.4390243902439024,0.04650411871031217,3237
C0034065,454,372,176,4,36.36363636363637,2.272727272727273,1.3550967520804461e-06,"5328, 2243, 7056, 5327"
C0034065,454,178,19,1,9.090909090909092,5.263157894736842,0.009654843006739687,10461
C0034065,454,427,27,1,9.090909090909092,3.7037037037037033,0.013694626792018995,7498
C0034065,454,454,28,1,9.090909090909092,3.571428571428571,0.014198545004062093,153090
C0034065,454,255,58,1,9.090909090909092,1.7241379310344827,0.029207689918775873,847
C0034065,454,48,71,1,9.090909090909092,1.4084507042253522,0.03564689381936796,4524
C0034069,455,285,96,12,25.0,12.5,1.8234892085591216e-18,"3553, 7076, 2920, 6347, 6348, 729230, 6351, 1232, 6352, 6356, 3576, 4313"
C0034069,455,372,176,6,12.5,3.4090909090909087,2.5110602616055618e-06,"5154, 5155, 3082, 2252, 5806, 4318"
C0034069,455,496,87,4,8.333333333333332,4.597701149425287,4.204716780676047e-05,"3569, 1051, 4780, 3567"
C0034069,455,252,52,2,4.166666666666666,3.8461538461538463,0.00599680314909911,"1906, 1215"
C0034069,455,274,211,3,6.25,1.4218009478672986,0.011571096848538829,"3565, 3596, 1437"
C0034069,455,184,82,2,4.166666666666666,2.4390243902439024,0.014396940186626808,"7040, 1490"
C0034069,455,206,82,2,4.166666666666666,2.4390243902439024,0.014396940186626808,"1950, 2247"
C0037769,456,57,17,1,6.666666666666667,5.88235294117647,0.011767827918736385,150094
C0037769,456,175,20,1,6.666666666666667,5.0,0.013831038155078046,6709
C0037769,456,471,22,1,6.666666666666667,4.545454545454546,0.01520427735315438,1392
C0037769,456,289,37,1,6.666666666666667,2.7027027027027026,0.025446825659880642,170302
C0037769,456,36,43,1,6.666666666666667,2.3255813953488373,0.029515935476519855,5277
C0037769,456,12,44,1,6.666666666666667,2.272727272727273,0.03019257677836294,6326
C0037769,456,376,49,1,6.666666666666667,2.0408163265306123,0.033569183546573546,23236
C0037769,456,252,52,1,6.666666666666667,1.9230769230769231,0.03558987738101605,5443
C0037769,456,255,58,1,6.666666666666667,1.7241379310344827,0.039619440452442166,3295
C0037769,456,21,59,1,6.666666666666667,1.694915254237288,0.040289504566736495,6792
C0037769,456,90,65,1,6.666666666666667,1.5384615384615385,0.044300734893644195,7249
C2937358,457,372,176,7,25.0,3.977272727272727,2.198045047510747e-09,"3690, 2155, 462, 5327, 5328, 3674, 4318"
C2937358,457,136,29,3,10.714285714285714,10.344827586206897,7.010270493635422e-06,"2321, 7422, 3791"
C2937358,457,430,39,3,10.714285714285714,7.6923076923076925,1.738151991536206e-05,"596, 581, 598"
C2937358,457,285,96,2,7.142857142857142,2.083333333333333,0.006880037015564462,"4313, 4314"
C2937358,457,361,29,1,3.571428571428571,3.4482758620689653,0.03701416772343363,6285
C2937358,457,297,30,1,3.571428571428571,3.3333333333333335,0.03826665765764698,1270
C2937358,457,107,34,1,3.571428571428571,2.941176470588235,0.04326092714222126,3162
C2937358,457,322,38,1,3.571428571428571,2.631578947368421,0.048230183061822654,11243
C0035828,458,275,19,3,21.428571428571427,15.789473684210526,2.0999621223359183e-07,"9992, 3753, 3757"
C0035828,458,141,147,2,14.285714285714285,1.3605442176870748,0.003982897143497434,"6640, 6331"
C0035828,458,484,318,2,14.285714285714285,0.628930817610063,0.01756013092243134,"801, 805"
C0035828,458,492,39,1,7.142857142857142,2.564102564102564,0.025039959405694093,9722
C0035828,458,12,44,1,7.142857142857142,2.272727272727273,0.028207762292956566,6330
C0035828,458,169,73,1,7.142857142857142,1.36986301369863,0.04639333954814871,287
C0026640,459,119,87,3,6.976744186046512,3.4482758620689653,0.0006972548659377504,"131, 125, 126"
C0026640,459,398,21,2,4.651162790697675,9.523809523809524,0.0007967498529787619,"2597, 5223"
C0026640,459,319,47,2,4.651162790697675,4.25531914893617,0.0039687805706812625,"301, 302"
C0026640,459,356,47,2,4.651162790697675,4.25531914893617,0.0039687805706812625,"1410, 3315"
C0026640,459,46,3,1,2.3255813953488373,33.33333333333333,0.005972482907136657,3312
C0026640,459,153,65,2,4.651162790697675,3.076923076923077,0.0074652135636071055,"3202, 3236"
C0026640,459,347,66,2,4.651162790697675,3.0303030303030303,0.00768881666304633,"1545, 5743"
C0026640,459,267,68,2,4.651162790697675,2.941176470588235,0.008145031255788642,"7372, 7167"
C0026640,459,206,82,2,4.651162790697675,2.4390243902439024,0.011667118888955502,"5290, 3845"
C0026640,459,371,9,1,2.3255813953488373,11.11111111111111,0.017813109673601574,10399
C0026640,459,57,17,1,2.3255813953488373,5.88235294117647,0.033386526138933496,56952
C0026640,459,265,19,1,2.3255813953488373,5.263157894736842,0.037242037292066314,3963
C0026640,459,477,25,1,2.3255813953488373,4.0,0.048718666183295345,3383
C0023890,460,372,176,9,14.0625,5.113636363636364,2.45846294342888e-09,"1281, 2147, 2153, 3082, 2252, 5328, 7057, 6678, 1277"
C0023890,460,496,87,3,4.6875,3.4482758620689653,0.0022147405685057683,"3569, 4780, 3727"
C0023890,460,136,29,2,3.125,6.896551724137931,0.0033453653244750335,"2321, 7422"
C0023890,460,202,139,3,4.6875,2.158273381294964,0.008205259366696709,"1131, 1268, 2149"
C0023890,460,184,82,2,3.125,2.4390243902439024,0.024745483173522553,"7040, 1490"
C0023890,460,206,82,2,3.125,2.4390243902439024,0.024745483173522553,"2263, 2247"
C0023890,460,285,96,2,3.125,2.083333333333333,0.03309289126418447,"4313, 6347"
C0023890,460,326,97,2,3.125,2.0618556701030926,0.033726076939487114,"2152, 1269"
C0023890,460,173,15,1,1.5625,6.666666666666667,0.043633284992508334,405
C0028754,461,38,35,6,2.013422818791946,17.142857142857142,7.68678406770891e-06,"5697, 5122, 5126, 4886, 5367, 4889"
C0028754,461,255,58,7,2.348993288590604,12.068965517241379,1.4786161378819396e-05,"34, 1892, 6647, 6648, 3033, 2876, 2878"
C0028754,461,278,67,6,2.013422818791946,8.955223880597014,0.00032638822563012943,"8801, 8803, 54511, 47, 4594, 1431"
C0028754,461,253,61,5,1.6778523489932886,8.19672131147541,0.0015429950153807406,"51181, 5167, 23057, 5105, 2643"
C0028754,461,161,39,4,1.342281879194631,10.256410256410255,0.00201115693542663,"32, 2194, 2180, 4023"
C0028754,461,347,66,5,1.6778523489932886,7.575757575757576,0.0021918288267951096,"1571, 7364, 5743, 1528, 412"
C0028754,461,202,139,7,2.348993288590604,5.0359712230215825,0.0032522878457448587,"2784, 4544, 154, 51738, 1268, 2778, 3356"
C0028754,461,252,52,4,1.342281879194631,7.6923076923076925,0.005754673707263628,"4160, 5443, 181, 4159"
C0028754,461,240,120,6,2.013422818791946,5.0,0.006513500304767437,"8431, 133522, 8856, 5465, 5467, 5468"
C0028754,461,143,96,5,1.6778523489932886,5.208333333333334,0.010739620818108017,"5346, 8165, 2119, 5577, 783"
C0028754,461,372,176,7,2.348993288590604,3.977272727272727,0.011433782757652751,"1282, 2147, 3818, 7436, 1361, 5054, 4318"
C0028754,461,267,68,4,1.342281879194631,5.88235294117647,0.014588439760461652,"3952, 2673, 3099, 132789"
C0028754,461,234,70,4,1.342281879194631,5.714285714285714,0.01607873895619786,"6337, 221002, 56603, 155"
C0028754,461,47,39,3,1.006711409395973,7.6923076923076925,0.016559735323596086,"3481, 7018, 3485"
C0028754,461,492,39,3,1.006711409395973,7.6923076923076925,0.016559735323596086,"1363, 3949, 3630"
C0028754,461,141,147,6,2.013422818791946,4.081632653061225,0.016603125590659178,"153, 9194, 9369, 22941, 3358, 10207"
C0028754,461,175,20,2,0.6711409395973155,10.0,0.030716306364450174,"6546, 6710"
C0028754,461,254,21,2,0.6711409395973155,9.523809523809524,0.03364517237168079,"2033, 3213"
C0028754,461,336,56,3,1.006711409395973,5.357142857142857,0.042374129219880194,"63940, 130013, 5079"
C0023892,462,208,33,3,9.090909090909092,9.090909090909092,1.7282006157724146e-05,"3592, 3593, 6775"
C0023892,462,274,211,3,9.090909090909092,1.4218009478672986,0.004062623983808662,"7297, 915, 941"
C0023892,462,285,96,2,6.0606060606060606,2.083333333333333,0.009472610879947102,"6352, 3627"
C0023892,462,365,16,1,3.0303030303030303,6.25,0.024222323839352182,3385
C0023892,462,449,20,1,3.0303030303030303,5.0,0.030188430480036728,5244
C0023892,462,80,24,1,3.0303030303030303,4.166666666666666,0.03611915794610371,3091
C0023892,462,132,24,1,3.0303030303030303,4.166666666666666,0.03611915794610371,23274
C0023892,462,421,24,1,3.0303030303030303,4.166666666666666,0.03611915794610371,3575
C0023892,462,502,31,1,3.0303030303030303,3.225806451612903,0.04641341066594369,163486
C0023892,462,438,32,1,3.0303030303030303,3.125,0.04787528734753915,1244
C1961102,463,185,22,3,6.8181818181818175,13.636363636363635,1.189083294376541e-05,"10320, 22806, 22807"
C1961102,463,418,94,3,6.8181818181818175,3.1914893617021276,0.0009342042828013324,"6929, 63978, 861"
C1961102,463,347,66,2,4.545454545454546,3.0303030303030303,0.008039147685454896,"1544, 1545"
C1961102,463,274,211,3,6.8181818181818175,1.4218009478672986,0.009116231877954045,"55824, 613, 3055"
C1961102,463,496,87,2,4.545454545454546,2.2988505747126435,0.013646771531841455,"3131, 1053"
C1961102,463,189,13,1,2.272727272727273,7.6923076923076925,0.026218978178579367,84159
C1961102,463,173,15,1,2.272727272727273,6.666666666666667,0.03019257677836294,405
C1961102,463,422,17,1,2.272727272727273,5.88235294117647,0.03415032780555232,6573
C1961102,463,132,24,1,2.272727272727273,4.166666666666666,0.04787854601305654,5305
C1961102,463,421,24,1,2.272727272727273,4.166666666666666,0.04787854601305654,64109
C1961102,463,288,25,1,2.272727272727273,4.0,0.049824087459925295,3417
C0878544,464,460,31,4,4.444444444444445,12.903225806451612,8.19947182753631e-06,"7168, 4625, 23171, 7139"
C0878544,464,238,46,4,4.444444444444445,8.695652173913043,4.0539543945273046e-05,"84665, 4607, 84676, 27063"
C0878544,464,13,92,5,5.555555555555555,5.434782608695652,4.188656522307495e-05,"5600, 1432, 4217, 5594, 5595"
C0878544,464,179,31,3,3.3333333333333335,9.67741935483871,0.00029063988918125037,"88, 9499, 135"
C0878544,464,252,52,3,3.3333333333333335,5.769230769230769,0.0013413558381921704,"1906, 5443, 156"
C0878544,464,326,97,3,3.3333333333333335,3.0927835051546393,0.007820551261643726,"624, 7137, 5581"
C0878544,464,499,105,3,3.3333333333333335,2.857142857142857,0.009709022547772896,"4720, 4729, 4512"
C0878544,464,312,56,2,2.2222222222222223,3.571428571428571,0.022940711536308115,"554, 551"
C0878544,464,141,147,3,3.3333333333333335,2.0408163265306123,0.023716209465798343,"6331, 1756, 6444"
C0878544,464,255,58,2,2.2222222222222223,3.4482758620689653,0.024492444989755943,"6648, 847"
C0878544,464,35,59,2,2.2222222222222223,3.389830508474576,0.025284037580761674,"1824, 1832"
C0878544,464,369,59,2,2.2222222222222223,3.389830508474576,0.025284037580761674,"111, 4879"
C0878544,464,270,63,2,2.2222222222222223,3.1746031746031744,0.028552949093318594,"5563, 51422"
C0878544,464,278,67,2,2.2222222222222223,2.9850746268656714,0.03198128122403999,"5164, 1431"
C0878544,464,301,70,2,2.2222222222222223,2.857142857142857,0.03465349489726918,"3552, 7097"
C1832200,465,101,21,4,36.36363636363637,19.047619047619047,2.1859386584167397e-10,"5824, 5193, 8504, 5192"
C1832200,465,109,9,3,27.27272727272727,33.33333333333333,8.288662443062985e-09,"55670, 5189, 5190"
C1832200,465,428,85,2,18.181818181818183,2.3529411764705883,0.0008257893289514052,"5194, 5195"
C1832200,465,411,30,1,9.090909090909092,3.3333333333333335,0.015205679331456378,5828
C0265965,466,74,143,3,25.0,2.097902097902098,6.018612782728821e-05,"1736, 55505, 55651"
C0265965,466,432,21,1,8.333333333333332,4.761904761904762,0.011630459639785873,80169
C0265965,466,139,31,1,8.333333333333332,3.225806451612903,0.017125076104516183,54433
C0265965,466,389,31,1,8.333333333333332,3.225806451612903,0.017125076104516183,7015
C0265965,466,426,36,1,8.333333333333332,2.7777777777777777,0.019861871123007375,51750
C0265965,466,62,51,1,8.333333333333332,1.9607843137254901,0.02803039827424391,5073
C0265965,466,445,71,1,8.333333333333332,1.4084507042253522,0.038824702718413026,7012
C0265965,466,428,85,1,8.333333333333332,1.1764705882352942,0.04631521132842717,55135
C0265965,466,30,89,1,8.333333333333332,1.1235955056179776,0.04844550670110406,26277
C0041948,467,184,82,3,17.647058823529413,3.6585365853658534,3.471143484313298e-05,"4256, 650, 7040"
C0041948,467,136,29,2,11.76470588235294,6.896551724137931,0.00023469228602936314,"2321, 3791"
C0041948,467,240,120,2,11.76470588235294,1.6666666666666667,0.003956974242587994,"2056, 7421"
C0041948,467,348,7,1,5.88235294117647,14.285714285714285,0.005507970631734826,7412
C0041948,467,372,176,2,11.76470588235294,1.1363636363636365,0.008316484558142151,"4982, 6678"
C0041948,467,58,246,2,11.76470588235294,0.8130081300813009,0.015756344680394687,"860, 7046"
C0041948,467,80,24,1,5.88235294117647,4.166666666666666,0.018765833021351125,5741
C0041948,467,477,25,1,5.88235294117647,4.0,0.019540503566033086,3383
C0041948,467,158,34,1,5.88235294117647,2.941176470588235,0.0264866826365572,6446
C0041948,467,135,36,1,5.88235294117647,2.7777777777777777,0.028023975267905697,4846
C0041948,467,500,58,1,5.88235294117647,1.7241379310344827,0.044784083973143346,6696
C0011581,468,206,82,3,8.108108108108109,3.6585365853658534,0.0003754555836505422,"3363, 2260, 2247"
C0011581,468,38,35,2,5.405405405405405,5.714285714285714,0.001645763102549181,"4852, 4886"
C0011581,468,202,139,3,8.108108108108109,2.158273381294964,0.001736268928843733,"1816, 51738, 2782"
C0011581,468,122,56,2,5.405405405405405,3.571428571428571,0.004164245715661339,"2931, 2932"
C0011581,468,326,97,2,5.405405405405405,2.0618556701030926,0.012047292240816174,"4842, 1269"
C0011581,468,10,15,1,2.7027027027027026,6.666666666666667,0.025446825659880642,2495
C0011581,468,471,22,1,2.7027027027027026,4.545454545454546,0.03710531562597298,1392
C0011581,468,324,24,1,2.7027027027027026,4.166666666666666,0.040411312660927144,2908
C0011581,468,338,24,1,2.7027027027027026,4.166666666666666,0.040411312660927144,3440
C0011581,468,427,27,1,2.7027027027027026,3.7037037037037033,0.045349609983494486,627
C0040053,469,372,176,15,36.58536585365854,8.522727272727272,1.3720210262102377e-21,"2243, 2147, 2153, 3082, 462, 5327, 7056, 5328, 2158, 2159, 5624, 7450, 5627, 5054, 2811"
C0040053,469,249,16,2,4.878048780487805,12.5,0.0004164240291673149,"1401, 2212"
C0040053,469,178,19,2,4.878048780487805,10.526315789473683,0.0005912632549876102,"10461, 2621"
C0040053,469,6,54,2,4.878048780487805,3.7037037037037033,0.004744076247465278,"6403, 2526"
C0040053,469,369,59,2,4.878048780487805,3.389830508474576,0.005638425718799812,"5139, 2982"
C0040053,469,347,66,2,4.878048780487805,3.0303030303030303,0.0070095791040255696,"1557, 5743"
C0040053,469,326,97,2,4.878048780487805,2.0618556701030926,0.014661573655291022,"2152, 624"
C0027765,470,418,94,3,5.660377358490567,3.1914893617021276,0.0016062919356720309,"4760, 429, 3399"
C0027765,470,423,99,3,5.660377358490567,3.0303030303030303,0.0018634016625136902,"10392, 842, 7124"
C0027765,470,427,27,2,3.7735849056603774,7.4074074074074066,0.0020013543013307914,"627, 4803"
C0027765,470,135,36,2,3.7735849056603774,5.555555555555555,0.0035417391051794354,"1558, 1559"
C0027765,470,496,87,2,3.7735849056603774,2.2988505747126435,0.019419630339800674,"2353, 467"
C0027765,470,326,97,2,3.7735849056603774,2.0618556701030926,0.023796486944660987,"4842, 5243"
C0027765,470,384,15,1,1.8867924528301887,6.666666666666667,0.036262565213579866,2670
C0027765,470,422,17,1,1.8867924528301887,5.88235294117647,0.04099902726588828,6573
C0027765,470,256,18,1,1.8867924528301887,5.555555555555555,0.04335868611244852,43
C0027765,470,463,20,1,1.8867924528301887,5.0,0.04806092705026868,84254
C0024299,471,37,20,1,4.761904761904762,5.0,0.019312405446266917,5728
C0024299,471,159,20,1,4.761904761904762,5.0,0.019312405446266917,4548
C0024299,471,185,22,1,4.761904761904762,4.545454545454546,0.021223987996175475,10320
C0024299,471,106,48,1,4.761904761904762,2.083333333333333,0.04575387005800572,1029
C0024299,471,334,48,1,4.761904761904762,2.083333333333333,0.04575387005800572,64919
C0024299,471,165,50,1,4.761904761904762,2.0,0.047616332436731496,4851
C0024299,471,198,52,1,4.761904761904762,1.9230769230769231,0.049475332507592874,80829
C0017661,472,372,176,15,3.3333333333333335,8.522727272727272,4.590497259590052e-06,"64866, 3684, 7045, 712, 713, 4811, 1356, 717, 5806, 5328, 948, 5054, 3673, 5627, 4318"
C0017661,472,274,211,13,2.888888888888889,6.161137440758294,0.0005189355850994679,"5921, 3590, 7462, 9180, 3597, 941, 26191, 10451, 3702, 1436, 9050, 5788, 3903"
C0017661,472,510,23,4,0.8888888888888888,17.391304347826086,0.0012108865021053193,"960, 6401, 6402, 3075"
C0017661,472,301,70,6,1.3333333333333335,8.571428571428571,0.0034014028086602082,"929, 51311, 695, 7096, 7097, 7099"
C0017661,472,198,52,5,1.1111111111111112,9.615384615384617,0.004499737259518146,"1058, 79682, 29127, 9493, 55839"
C0017661,472,124,57,5,1.1111111111111112,8.771929824561402,0.0066612746398221545,"6787, 7305, 912, 10288, 821"
C0017661,472,322,38,4,0.8888888888888888,10.526315789473683,0.007894095898141747,"57405, 11130, 10403, 699"
C0017661,472,353,61,5,1.1111111111111112,8.19672131147541,0.00884666336702632,"515, 490, 8140, 81555, 29015"
C0017661,472,338,24,3,0.6666666666666667,12.5,0.013206045726137363,"8761, 10146, 10973"
C0017661,472,142,25,3,0.6666666666666667,12.0,0.014778625499018653,"24137, 10051, 64151"
C0017661,472,25,27,3,0.6666666666666667,11.11111111111111,0.018228147311908218,"10112, 332, 9212"
C0017661,472,243,74,5,1.1111111111111112,6.756756756756757,0.019256882221609865,"81930, 9232, 4085, 701, 991"
C0017661,472,17,11,2,0.4444444444444444,18.181818181818183,0.02111099952165202,"4288, 23683"
C0017661,472,268,77,5,1.1111111111111112,6.493506493506493,0.02246432279757605,"10988, 8942, 2799, 10135, 25816"
C0017661,472,6,54,4,0.8888888888888888,7.4074074074074066,0.026102536484710274,"133619, 7525, 2526, 23167"
C0017661,472,264,35,3,0.6666666666666667,8.571428571428571,0.03611382400773597,"7153, 54107, 5111"
C0017661,472,321,35,3,0.6666666666666667,8.571428571428571,0.03611382400773597,"23347, 11196, 55165"
C0017661,472,54,61,4,0.8888888888888888,6.557377049180328,0.038498501544202,"23405, 6745, 5250, 29957"
C0017661,472,402,62,4,0.8888888888888888,6.451612903225806,0.0405010270938778,"8522, 55740, 10006, 3071"
C0017661,472,250,2,1,0.2222222222222222,50.0,0.041314966816108564,57103
C0017661,472,242,16,2,0.4444444444444444,12.5,0.04301455130156953,"6059, 6036"
C0017661,472,478,38,3,0.6666666666666667,7.894736842105263,0.04448447031068305,"5352, 25939, 10484"
C0334634,473,158,34,2,15.384615384615385,5.88235294117647,0.0001862956099560645,"1978, 2475"
C0334634,473,37,20,1,7.6923076923076925,5.0,0.011997456916317858,5293
C0334634,473,263,24,1,7.6923076923076925,4.166666666666666,0.014380946083152506,1977
C0334634,473,23,47,1,7.6923076923076925,2.127659574468085,0.02798331967276742,203
C0334634,473,122,56,1,7.6923076923076925,1.7857142857142856,0.033258654897920965,2932
C0334634,473,218,56,1,7.6923076923076925,1.7857142857142856,0.033258654897920965,80326
C0334634,473,35,59,1,7.6923076923076925,1.694915254237288,0.03501121861876818,1499
C0334634,473,458,64,1,7.6923076923076925,1.5625,0.03792564224209269,595
C0334634,473,11,65,1,7.6923076923076925,1.5384615384615385,0.038507551079893496,472
C0334634,473,487,68,1,7.6923076923076925,1.4705882352941175,0.04025132881508071,3492
C0020672,474,202,139,3,25.0,2.158273381294964,5.5311148450824014e-05,"3972, 1268, 7252"
C0020672,474,208,33,2,16.666666666666664,6.0606060606060606,0.000148554905605668,"3592, 3593"
C0020672,474,154,55,1,8.333333333333332,1.8181818181818181,0.030198107548693707,2641
C0020672,474,312,56,1,8.333333333333332,1.7857142857142856,0.030739341978487,7200
C0020672,474,255,58,1,8.333333333333332,1.7241379310344827,0.031820980273584674,6647
C0086543,475,356,47,6,28.57142857142857,12.76595744680851,4.082165551037256e-12,"1409, 1410, 1420, 1421, 2703, 4284"
C0086543,475,30,89,2,9.523809523809524,2.247191011235955,0.003363280676371445,"1427, 1414"
C0086543,475,229,14,1,4.761904761904762,7.142857142857142,0.013556301015686783,23424
C0086543,475,145,16,1,4.761904761904762,6.25,0.015478568242388472,5309
C0086543,475,431,29,1,4.761904761904762,3.4482758620689653,0.02788661957310021,7431
C0086543,475,460,31,1,4.761904761904762,3.225806451612903,0.029782280836302903,2584
C0086543,475,158,34,1,4.761904761904762,2.941176470588235,0.03261917295681332,57447
C0524909,476,338,24,1,6.666666666666667,4.166666666666666,0.016575731633709834,3440
C0524909,476,492,39,1,6.666666666666667,2.564102564102564,0.026804961568028852,3118
C0524909,476,415,40,1,6.666666666666667,2.5,0.027483366883415024,6941
C0524909,476,386,42,1,6.666666666666667,2.380952380952381,0.028838853571038364,3115
C0524909,476,165,50,1,6.666666666666667,2.0,0.03424318681265135,4855
C0524909,476,323,50,1,6.666666666666667,2.0,0.03424318681265135,3113
C0524909,476,149,56,1,6.666666666666667,1.7857142857142856,0.038278002083352414,3111
C0524909,476,22,57,1,6.666666666666667,1.7543859649122806,0.038948939712706826,7332
C0524909,476,124,57,1,6.666666666666667,1.7543859649122806,0.038948939712706826,3107
C0524909,476,500,58,1,6.666666666666667,1.7241379310344827,0.039619440452442166,3240
C0011609,477,347,66,2,11.11111111111111,3.0303030303030303,0.001368504369692426,"1571, 1543"
C0011609,477,240,120,2,11.11111111111111,1.6666666666666667,0.004435453383068093,"344, 345"
C0011609,477,372,176,2,11.11111111111111,1.1363636363636365,0.009306183798434137,"721, 3827"
C0011609,477,431,29,1,5.555555555555555,3.4482758620689653,0.023949293611483794,7276
C0011609,477,180,35,1,5.555555555555555,2.857142857142857,0.028836211500272352,6863
C0011609,477,492,39,1,5.555555555555555,2.564102564102564,0.0320813086978433,3119
C0011609,477,386,42,1,5.555555555555555,2.380952380952381,0.034508408072384124,3115
C0011609,477,115,47,1,5.555555555555555,2.127659574468085,0.038540805034497895,3606
C0011609,477,124,57,1,5.555555555555555,1.7543859649122806,0.04655792968535666,3106
C0011609,477,500,58,1,5.555555555555555,1.7241379310344827,0.04735616025585261,2205
C0346647,478,474,28,1,5.88235294117647,3.571428571428571,0.0218610629505079,636
C0346647,478,389,31,1,5.88235294117647,3.225806451612903,0.024176452374100172,7015
C0346647,478,385,32,1,5.88235294117647,3.125,0.024947101835664783,9564
C0346647,478,464,36,1,5.88235294117647,2.7777777777777777,0.028023975267905697,84133
C0346647,478,461,46,1,5.88235294117647,2.1739130434782608,0.035676227333714255,81846
C0038356,479,285,96,7,2.464788732394366,7.291666666666667,0.000280643723908581,"3553, 3490, 7078, 3814, 3576, 84634, 4319"
C0038356,479,423,99,7,2.464788732394366,7.07070707070707,0.00033899276982116025,"329, 841, 843, 174, 54739, 29108, 7124"
C0038356,479,107,34,4,1.4084507042253522,11.76470588235294,0.0010018798172215855,"8189, 3162, 51741, 29894"
